103 2 2.23333316379123 209 16 1
103 3 3.44444444444444 200 23 0
103 5 1.86666700575087 197 21 0
103 6 5.45555623372396 260 23 0
103 7 5.16666666666667 261 23 0
103 8 8.47777642144097 227 21 0
103 10 1.26666937934028 169 31 0
103 8 4.06666734483507 235 31 0
103 10 1.82222493489583 433 24 0
103 12 1.71111382378472 213 24 0
103 14 0 197 13 0
103 13 5.13333468967014 221 25 0
103 15 1.71111382378472 405 20 0
103 16 0.922220865885417 146 27 0
103 14 4.05555555555556 279 20 0
103 15 5.87778049045139 244 22 0
103 16 7.34444173177083 334 23 0
103 17 6.15555826822917 242 27 0
103 20 0.5111083984375 360 20 0
103 22 0.765151515151522 203 29 0
103 18 3.95555284288194 180 20 0
103 20 2.37778049045139 198 16 0
103 21 3.91110568576389 165 0 2
135 3 1.43333265516493 288 20 1
135 4 0.955556233723958 194 26 0
135 6 3.62222290039062 242 25 0
135 7 3.76666598849826 202 27 0
135 10 0.577779134114583 239 24 0
135 11 3.46666802300347 173 25 0
135 13 4.72222222222222 235 24 0
135 14 4.93333604600694 188 26 0
135 15 10.8111097547743 193 23 0
135 17 0.966668023003472 213 28 0
135 20 1.35555013020833 192 21 0
135 18 2.47777642144097 207 24 0
135 20 3.35555013020833 95 44 0
135 15 8.13333468967014 184 24 0
135 16 3.30000135633681 180 26 0
135 18 1.19999864366319 207 21 0
135 20 1.82222493489583 230 11 0
135 19 3.39999728732639 164 26 0
135 21 1.57777235243056 360 24 0
135 20 1.38888888888889 339 18 0
135 19 0.122219509548611 188 0 2
55 2 3.81111145019531 193 21 1
55 4 1.75555589463976 220 21 0
55 6 0.566667344835069 242 22 0
55 6 8.26666598849826 182 20 0
55 7 5.03333197699653 491 22 0
55 8 7.71111043294271 241 20 0
55 10 0.688890245225694 216 21 0
55 10 8.14444308810764 171 22 0
55 12 1.63333468967014 208 22 0
55 13 7.95555284288194 192 13 0
55 13 4.93333604600694 86 28 0
55 15 0.522223578559028 198 25 0
55 16 3.65555826822917 163 24 0
55 18 0.600002712673611 207 22 0
55 20 1.9888916015625 204 19 0
55 22 2.01041666666666 153 0 2
87 4 2.46666632758247 158 21 1
87 3 0.444444444444444 226 27 0
87 5 2.81111145019531 180 22 0
87 6 7.53333197699653 180 23 0
87 8 1.4000006781684 197 11 0
87 7 5.30000135633681 178 27 0
87 9 1.33333333333333 388 23 0
87 10 5.55555555555556 306 29 0
87 13 3.04444715711806 260 23 0
87 14 8.14444308810764 295 25 0
87 16 2.69999864366319 187 21 0
87 18 1.17777506510417 168 25 0
87 20 2.13332790798611 199 42 0
87 16 3.5 204 28 0
87 18 3.11111111111111 170 24 0
87 21 2.33333333333333 188 25 0
87 23 0.931576377467105 81 0 2
119 4 1.76666598849826 152 23 1
119 3 1.36666700575087 249 26 0
119 4 4.01111178927951 185 24 0
119 6 4.82222154405382 250 25 0
119 8 0.433332655164931 245 26 0
119 9 2.44444444444444 179 23 0
119 10 5.67777506510417 240 28 0
119 9 0.300001356336806 193 50 0
119 11 5.74444580078125 209 22 0
119 13 4.47777642144097 210 157 0
119 10 9.86666531032986 99 19 0
119 11 5.27777777777778 186 26 0
119 14 3.5 191 25 0
119 15 4.45555284288194 331 39 0
119 11 1.06666395399306 118 64 0
119 3 1.7999996609158 179 180 0
119 2 3.9000006781684 75 23 0
119 4 3.17777845594618 268 23 0
119 6 4.07777913411458 240 24 0
119 7 5.23333401150174 287 22 0
119 8 9.17777845594618 199 20 0
119 10 2.33333333333333 244 27 0
119 11 4.58888753255208 178 24 0
119 13 4.57777913411458 183 26 0
119 15 3.82222493489583 229 27 0
119 16 10.3444417317708 354 35 0
119 20 2.29999457465278 222 23 0
119 22 2.62631064967105 167 0 2
7 2 3.07777743869358 217 25 1
7 4 4.93333265516493 206 22 0
7 6 4.84444512261285 227 28 0
7 8 0.133334689670139 370 22 0
7 8 9.0999993218316 173 20 0
7 10 2.23333062065972 337 22 0
7 11 0.233330620659722 203 23 0
7 13 0.0888875325520833 209 23 0
7 14 0.144443088107639 188 18 0
7 13 5.5111083984375 165 26 0
7 15 0.199998643663194 302 29 0
7 16 1.88888888888889 223 22 0
7 16 9.86667209201389 193 32 0
7 19 3.022216796875 258 30 0
7 21 3.977783203125 302 19 0
7 20 2.07777235243056 732 0 2
148 3 3.5999993218316 248 23 1
148 4 4.11111111111111 241 30 0
148 3 1.84444512261285 225 22 0
148 4 0.966666327582465 142 17 0
148 5 2.41111246744792 196 21 0
148 6 6.45555623372396 537 28 0
148 8 0.288889567057292 263 21 0
148 8 8.68889024522569 401 16 0
148 10 1.64444308810764 302 24 0
148 11 2.75555419921875 198 25 0
148 13 4.02222357855903 226 47 0
148 8 8.02222357855903 131 53 0
148 3 2.93333265516493 202 22 0
148 4 1.03333367241753 141 22 0
148 6 1.25555419921875 234 24 0
148 4 3.56666734483507 337 29 0
148 6 9.72222222222222 244 18 0
148 7 5.33333333333333 350 22 0
148 8 7.58888753255208 152 195 0
148 10 1.47777642144097 123 13 0
148 10 0.177775065104167 661 9 0
148 9 3.61111111111111 289 25 0
148 11 1.14444308810764 276 10 0
148 10 4.82222493489583 170 30 0
148 13 1.85555691189236 248 22 0
148 14 2.47777642144097 236 21 0
148 15 2.02222357855903 219 21 0
148 15 9.85555691189236 201 24 0
148 17 0.188883463541667 419 28 0
