95 10 3.10000271267361 143 57 1
95 3 2.92222256130642 167 22 0
95 2 2.5 173 33 0
95 6 0.777777777777778 184 38 0
95 2 3.52222188313802 208 39 0
95 5 1.77777777777778 134 30 0
95 8 2.0999993218316 263 26 0
95 7 1.01111178927951 142 47 0
95 10 3.23333062065972 274 35 0
95 13 0.699998643663194 213 23 0
95 14 6.55555555555556 306 20 0
95 15 6.39999728732639 201 36 0
95 17 1.10000271267361 151 13 0
95 16 5.04444715711806 226 40 0
95 13 3.77777777777778 253 35 0
95 11 1.25555419921875 248 10 0
95 11 3.57777913411458 96 29 0
95 10 1.75555419921875 163 63 0
95 17 4.86666531032986 166 24 0
95 18 3.84444173177083 145 26 0
95 20 5.64444986979167 153 31 0
95 23 1.13636363636364 170 14 0
95 22 4.41110568576389 80 40 0
95 18 1.91111246744792 183 22 0
95 20 0.0777723524305556 179 32 0
95 17 0.600002712673611 196 14 0
95 16 4.5 186 22 0
95 17 6.02222357855903 75 70 0
95 3 2.73333401150174 209 36 0
95 5 2.77777777777778 148 26 0
95 7 4.45555623372396 177 25 0
95 9 1.22222222222222 185 26 0
95 11 0.433336046006944 192 64 0
95 20 6.07777235243056 205 0 2
111 3 1.9000006781684 212 19 1
111 4 4.43333265516493 165 25 0
111 6 5.07777913411458 293 32 0
111 8 1.41111246744792 185 32 0
111 6 3.21111043294271 247 33 0
111 8 1.48888821072049 180 20 0
111 7 2.18889024522569 195 36 0
111 9 3.71111382378472 365 34 0
111 8 1.52222357855903 290 40 0
111 11 1.5 200 19 0
111 10 5.64444308810764 116 33 0
111 13 6.63333468967014 282 31 0
111 15 4.36666531032986 220 40 0
111 18 3.94444444444444 142 35 0
111 22 1.40666666666667 260 0 2
127 5 0.166666666666667 179 27 1
127 3 3.58888922797309 244 32 0
127 6 1.16666666666667 181 24 0
127 7 0.277777777777778 196 27 0
127 8 5.52222357855903 255 31 0
127 10 4.21111382378472 209 13 0
127 9 3.96666802300347 173 56 0
127 15 1.4888916015625 229 58 0
127 19 0.0333387586805556 193 40 0
127 23 5.44999476841519 276 0 2
31 9 0.844445122612847 122 56 1
31 4 2.0999993218316 138 37 0
31 2 2.14444478352865 167 34 0
31 5 2.23333401150174 172 43 0
31 7 4.22222222222222 213 25 0
31 8 8.22222222222222 265 35 0
31 11 1.84444173177083 175 24 0
31 9 4.86666531032986 53 1187 0
31 14 1.14444308810764 81 30 0
31 15 7.06666395399306 209 32 0
31 16 9.86666531032986 288 35 0
31 19 7.63332790798611 197 37 0
31 22 4.71060088186554 221 0 2
79 3 4.71111043294271 159 22 1
79 2 2.15555572509766 142 33 0
