23	2	1156570	0
23	3	1501908	0
23	6	513	0
23	4	583	0
23	2	164072	0
23	3	1501908	0
23	7	1	0
24	2	963712	0
24	3	288391	0
24	4	56531	0
24	4	719677	0
24	3	1501908	0
24	7	2842	0
24	5	3187	0
24	9	701	0
24	3	85472	0
24	5	6300	0
24	4	719677	0
24	3	1501908	0
24	10	70	0
24	3	288391	0
24	3	36913	0
24	9	3082	0
24	9	138	0
24	2	1156570	0
24	3	1501908	0
24	6	513	0
24	4	583	0
24	2	164072	0
24	3	1501908	0
24	7	1	0
24	2	963712	0
24	3	288391	0
24	4	56531	0
24	4	719677	0
24	3	1501908	0
24	7	2842	0
24	5	3187	0
24	9	701	0
24	3	85472	0
24	5	6300	0
24	4	719677	0
24	3	1501908	0
24	10	264	0
24	3	288391	0
24	3	36913	0
24	9	3082	0
24	9	138	0
24	2	1156570	0
24	3	1501908	0
24	6	513	0
24	4	583	0
24	2	164072	0
24	3	1501908	0
24	7	1	0
22	2	963712	0
22	3	288391	0
22	7	59	0
22	4	719677	0
22	3	1501908	0
22	9	549	0
22	5	3187	0
22	4	17795	0
22	3	85472	0
22	10	179	0
22	5	185206	0
22	3	1501908	0
22	6	211	0
22	8	125	0
22	12	162	0
22	6	14	0
22	5	185206	0
22	3	1501908	0
22	6	141	0
22	3	351650	0
22	3	1501908	0
22	7	1	0
22	2	963712	0
22	3	288391	0
22	7	59	0
22	4	719677	0
22	3	1501908	0
22	9	549	0
22	5	3187	0
22	4	17795	0
22	3	85472	0
22	10	179	0
22	5	185206	0
22	3	1501908	0
22	6	211	0
22	8	864	0
22	12	162	0
22	6	14	0
22	5	185206	0
22	3	1501908	0
22	6	141	0
22	3	351650	0
22	3	1501908	0
22	7	1	0
23	2	963712	0
23	3	288391	0
23	7	59	0
23	4	719677	0
23	3	1501908	0
23	9	549	0
23	5	3187	0
23	4	17795	0
23	3	85472	0
23	10	179	0
23	4	719677	0
23	3	1501908	0
23	8	125	0
23	3	288391	0
23	6	211	0
23	12	162	0
23	6	14	0
23	5	185206	0
23	3	1501908	0
23	6	141	0
23	3	351650	0
23	3	1501908	0
23	7	1	0
23	2	963712	0
23	3	288391	0
23	7	59	0
23	4	719677	0
23	3	1501908	0
23	9	549	0
23	5	3187	0
23	4	17795	0
23	3	85472	0
23	10	179	0
23	4	719677	0
23	3	1501908	0
23	8	864	0
23	3	288391	0
23	6	211	0
23	12	162	0
23	6	14	0
23	5	185206	0
23	3	1501908	0
23	6	141	0
23	3	351650	0
23	3	1501908	0
23	7	1	0
23	2	963712	0
23	3	288391	0
23	7	579	0
23	4	719677	0
23	3	1501908	0
23	6	1336	0
23	5	3187	0
23	7	446	0
23	3	85472	0
23	10	179	0
23	5	185206	0
23	3	1501908	0
23	6	358	0
23	6	3553	0
23	8	14323	0
23	8	138	0
23	7	28026	0
23	3	1501908	0
23	4	102467	0
23	4	14895	0
23	5	34812	0
23	3	1501908	0
23	5	1	0
23	2	963712	0
23	3	288391	0
23	7	579	0
23	4	719677	0
23	3	1501908	0
23	6	1336	0
23	5	3187	0
23	7	446	0
23	3	85472	0
23	10	179	0
23	5	185206	0
23	3	1501908	0
23	6	358	0
23	3	355	0
23	8	14323	0
23	8	138	0
23	7	28026	0
23	3	1501908	0
23	4	102467	0
23	4	14895	0
23	5	34812	0
23	3	1501908	0
23	5	1	0
24	2	963712	0
24	3	288391	0
24	7	579	0
24	4	719677	0
24	3	1501908	0
24	6	1336	0
24	5	3187	0
24	7	446	0
24	3	85472	0
24	10	179	0
24	4	719677	0
24	3	1501908	0
24	6	3553	0
24	3	288391	0
24	6	358	0
24	8	14323	0
24	8	138	0
24	7	28026	0
24	3	1501908	0
24	4	102467	0
24	4	14895	0
24	5	34812	0
24	3	1501908	0
24	5	1	0
24	2	963712	0
24	3	288391	0
24	7	579	0
24	4	719677	0
24	3	1501908	0
24	6	1336	0
24	5	3187	0
24	7	446	0
24	3	85472	0
24	10	179	0
24	4	719677	0
24	3	1501908	0
24	3	355	0
24	3	288391	0
24	6	358	0
24	8	14323	0
24	8	138	0
24	7	28026	0
24	3	1501908	0
24	4	102467	0
24	4	14895	0
24	5	34812	0
24	3	1501908	0
24	5	1	0
22	2	963712	0
22	3	288391	0
22	9	130	0
22	4	719677	0
22	3	1501908	0
22	10	311	0
22	5	3187	0
22	4	6339	0
22	3	85472	0
22	7	41232	0
22	5	185206	0
22	3	1501908	0
22	10	815	0
22	3	24636	0
22	7	1529	0
22	4	2234	0
22	5	185206	0
22	3	1501908	0
22	5	11260	0
22	2	164072	0
22	3	1501908	0
22	10	1	0
22	2	963712	0
22	3	288391	0
22	9	130	0
22	4	719677	0
22	3	1501908	0
22	10	311	0
22	5	3187	0
22	4	6339	0
22	3	85472	0
22	7	41232	0
22	5	185206	0
22	3	1501908	0
22	10	815	0
22	7	235	0
22	7	1529	0
22	4	2234	0
22	5	185206	0
22	3	1501908	0
22	5	11260	0
22	2	164072	0
22	3	1501908	0
22	10	1	0
23	2	963712	0
23	3	288391	0
23	9	130	0
23	4	719677	0
23	3	1501908	0
23	10	311	0
23	5	3187	0
23	4	6339	0
23	3	85472	0
23	7	41232	0
23	4	719677	0
23	3	1501908	0
23	3	24636	0
23	3	288391	0
23	10	815	0
23	7	1529	0
23	4	2234	0
23	5	185206	0
23	3	1501908	0
23	5	11260	0
23	2	164072	0
23	3	1501908	0
23	10	1	0
23	2	963712	0
23	3	288391	0
23	9	130	0
23	4	719677	0
23	3	1501908	0
23	10	311	0
23	5	3187	0
23	4	6339	0
23	3	85472	0
23	7	41232	0
23	4	719677	0
23	3	1501908	0
23	7	235	0
23	3	288391	0
23	10	815	0
23	7	1529	0
23	4	2234	0
23	5	185206	0
23	3	1501908	0
23	5	11260	0
23	2	164072	0
23	3	1501908	0
23	10	1	0
22	2	963712	0
22	3	288391	0
22	8	198	0
22	4	719677	0
22	3	1501908	0
22	7	1985	0
22	5	3187	0
22	4	78	0
22	3	85472	0
22	5	6300	0
22	5	185206	0
22	3	1501908	0
22	11	294	0
22	7	2400	0
22	7	4377	0
22	6	1467	0
22	2	164072	0
22	3	1501908	0
22	5	701	0
22	2	498444	0
22	3	1501908	0
22	8	1	0
22	2	963712	0
22	3	288391	0
22	8	198	0
22	4	719677	0
22	3	1501908	0
22	7	1985	0
22	5	3187	0
22	4	78	0
22	3	85472	0
22	5	6300	0
22	5	185206	0
22	3	1501908	0
22	11	294	0
22	7	1	0
22	7	4377	0
22	6	1467	0
22	2	164072	0
22	3	1501908	0
22	5	701	0
22	2	498444	0
22	3	1501908	0
22	8	1	0
23	2	963712	0
23	3	288391	0
23	8	198	0
23	4	719677	0
23	3	1501908	0
23	7	1985	0
23	5	3187	0
23	4	78	0
23	3	85472	0
23	5	6300	0
23	4	719677	0
23	3	1501908	0
23	7	2400	0
23	3	288391	0
23	11	294	0
23	7	4377	0
23	6	1467	0
23	2	164072	0
23	3	1501908	0
23	5	701	0
23	2	498444	0
23	3	1501908	0
23	8	1	0
23	2	963712	0
23	3	288391	0
23	8	198	0
23	4	719677	0
23	3	1501908	0
23	7	1985	0
23	5	3187	0
23	4	78	0
23	3	85472	0
23	5	6300	0
23	4	719677	0
23	3	1501908	0
23	7	1	0
23	3	288391	0
23	11	294	0
23	7	4377	0
23	6	1467	0
23	2	164072	0
23	3	1501908	0
23	5	701	0
23	2	498444	0
23	3	1501908	0
23	8	1	0
22	2	963712	0
22	3	288391	0
22	4	56531	0
22	4	719677	0
22	3	1501908	0
22	8	1180	0
22	5	3187	0
22	10	216	0
22	5	20196	0
22	3	197131	0
22	5	185206	0
22	3	1501908	0
22	8	1191	0
22	5	369	0
22	8	16439	0
22	9	4	0
22	2	164072	0
22	3	1501908	0
22	12	539	0
22	2	590439	0
22	3	1501908	0
22	6	1	0
22	2	963712	0
22	3	288391	0
22	4	56531	0
22	4	719677	0
22	3	1501908	0
22	8	1180	0
22	5	3187	0
22	10	216	0
22	5	20196	0
22	3	197131	0
22	5	185206	0
22	3	1501908	0
22	8	1191	0
22	9	213	0
22	8	16439	0
22	9	4	0
22	2	164072	0
22	3	1501908	0
22	12	539	0
22	2	590439	0
22	3	1501908	0
22	6	1	0
23	2	963712	0
23	3	288391	0
23	4	56531	0
23	4	719677	0
23	3	1501908	0
23	8	1180	0
23	5	3187	0
23	10	216	0
23	5	20196	0
23	3	197131	0
23	4	719677	0
23	3	1501908	0
23	5	369	0
23	3	288391	0
23	8	1191	0
23	8	16439	0
23	9	4	0
23	2	164072	0
23	3	1501908	0
23	12	539	0
23	2	590439	0
23	3	1501908	0
23	6	1	0
23	2	963712	0
23	3	288391	0
23	4	56531	0
23	4	719677	0
23	3	1501908	0
23	8	1180	0
23	5	3187	0
23	10	216	0
23	5	20196	0
23	3	197131	0
23	4	719677	0
23	3	1501908	0
23	9	213	0
23	3	288391	0
23	8	1191	0
23	8	16439	0
23	9	4	0
23	2	164072	0
23	3	1501908	0
23	12	539	0
23	2	590439	0
23	3	1501908	0
23	6	1	0
22	2	963712	0
22	3	288391	0
22	7	2131	0
22	4	719677	0
22	3	1501908	0
22	3	17299	0
22	5	3187	0
22	6	24476	0
22	3	85472	0
22	10	179	0
22	5	185206	0
22	3	1501908	0
22	5	3389	0
22	4	22415	0
22	6	33418	0
22	6	5	0
22	5	185206	0
22	3	1501908	0
22	9	265	0
22	3	351650	0
22	3	1501908	0
22	5	1	0
22	2	963712	0
22	3	288391	0
22	7	2131	0
22	4	719677	0
22	3	1501908	0
22	3	17299	0
22	5	3187	0
22	6	24476	0
22	3	85472	0
22	10	179	0
22	5	185206	0
22	3	1501908	0
22	5	3389	0
22	7	40	0
22	6	33418	0
22	6	5	0
22	5	185206	0
22	3	1501908	0
22	9	265	0
22	3	351650	0
22	3	1501908	0
22	5	1	0
23	2	963712	0
23	3	288391	0
23	7	2131	0
23	4	719677	0
23	3	1501908	0
23	3	17299	0
23	5	3187	0
23	6	24476	0
23	3	85472	0
23	10	179	0
23	4	719677	0
23	3	1501908	0
23	4	22415	0
23	3	288391	0
23	5	3389	0
23	6	33418	0
23	6	5	0
23	5	185206	0
23	3	1501908	0
23	9	265	0
23	3	351650	0
23	3	1501908	0
23	5	1	0
23	2	963712	0
23	3	288391	0
23	7	2131	0
23	4	719677	0
23	3	1501908	0
23	3	17299	0
23	5	3187	0
23	6	24476	0
23	3	85472	0
23	10	179	0
23	4	719677	0
23	3	1501908	0
23	7	40	0
23	3	288391	0
23	5	3389	0
23	6	33418	0
23	6	5	0
23	5	185206	0
23	3	1501908	0
23	9	265	0
23	3	351650	0
23	3	1501908	0
23	5	1	0
22	2	963712	0
22	6	5388	0
22	3	197131	0
22	4	719677	0
22	3	1501908	0
22	8	590	0
22	5	3187	0
22	7	2038	0
22	3	85472	0
22	5	6300	0
22	5	185206	0
22	3	1501908	0
22	6	1398	0
22	4	40699	0
22	10	1246	0
22	4	4595	0
22	7	18087	0
22	3	56068	0
22	6	3022	0
22	2	1156570	0
22	3	1501908	0
22	8	1	0
22	2	963712	0
22	6	5388	0
22	3	197131	0
22	4	719677	0
22	3	1501908	0
22	8	590	0
22	5	3187	0
22	7	2038	0
22	3	85472	0
22	5	6300	0
22	5	185206	0
22	3	1501908	0
22	6	1398	0
22	10	304	0
22	10	1246	0
22	4	4595	0
22	7	18087	0
22	3	56068	0
22	6	3022	0
22	2	1156570	0
22	3	1501908	0
22	8	1	0
23	2	963712	0
23	6	5388	0
23	3	197131	0
23	4	719677	0
23	3	1501908	0
23	8	590	0
23	5	3187	0
23	7	2038	0
23	3	85472	0
23	5	6300	0
23	4	719677	0
23	3	1501908	0
23	4	40699	0
23	3	288391	0
23	6	1398	0
23	10	1246	0
23	4	4595	0
23	7	18087	0
23	3	56068	0
23	6	3022	0
23	2	1156570	0
23	3	1501908	0
23	8	1	0
23	2	963712	0
23	6	5388	0
23	3	197131	0
23	4	719677	0
23	3	1501908	0
23	8	590	0
23	5	3187	0
23	7	2038	0
23	3	85472	0
23	5	6300	0
23	4	719677	0
23	3	1501908	0
23	10	304	0
23	3	288391	0
23	6	1398	0
23	10	1246	0
23	4	4595	0
23	7	18087	0
23	3	56068	0
23	6	3022	0
23	2	1156570	0
23	3	1501908	0
23	8	1	0
22	2	963712	0
22	6	5388	0
22	3	197131	0
22	4	719677	0
22	3	1501908	0
22	6	1460	0
22	5	3187	0
22	5	486	0
22	3	85472	0
22	5	22	0
22	5	185206	0
22	3	1501908	0
22	8	4795	0
22	6	10336	0
22	7	5989	0
22	10	183	0
22	3	351650	0
22	3	1501908	0
22	8	1142	0
22	2	164072	0
22	3	1501908	0
22	9	1	0
22	2	963712	0
22	6	5388	0
22	3	197131	0
22	4	719677	0
22	3	1501908	0
22	6	1460	0
22	5	3187	0
22	5	486	0
22	3	85472	0
22	5	22	0
22	5	185206	0
22	3	1501908	0
22	8	4795	0
22	14	45	0
22	7	5989	0
22	10	183	0
22	3	351650	0
22	3	1501908	0
22	8	1142	0
22	2	164072	0
22	3	1501908	0
22	9	1	0
23	2	963712	0
23	6	5388	0
23	3	197131	0
23	4	719677	0
23	3	1501908	0
23	6	1460	0
23	5	3187	0
23	5	486	0
23	3	85472	0
23	5	22	0
23	4	719677	0
23	3	1501908	0
23	6	10336	0
23	3	288391	0
23	8	4795	0
23	7	5989	0
23	10	183	0
23	3	351650	0
23	3	1501908	0
23	8	1142	0
23	2	164072	0
23	3	1501908	0
23	9	1	0
23	2	963712	0
23	6	5388	0
23	3	197131	0
23	4	719677	0
23	3	1501908	0
23	6	1460	0
23	5	3187	0
23	5	486	0
23	3	85472	0
23	5	22	0
23	4	719677	0
23	3	1501908	0
23	14	45	0
23	3	288391	0
23	8	4795	0
23	7	5989	0
23	10	183	0
23	3	351650	0
23	3	1501908	0
23	8	1142	0
23	2	164072	0
23	3	1501908	0
23	9	1	0
22	2	963712	0
22	3	288391	0
22	9	204	0
22	4	719677	0
22	3	1501908	0
22	6	3	0
22	5	3187	0
22	6	2416	0
22	3	85472	0
22	7	41232	0
22	5	185206	0
22	3	1501908	0
22	10	311	0
22	8	1017	0
22	8	16439	0
22	7	12	0
22	5	13358	0
22	3	1501908	0
22	6	1850	0
22	2	590439	0
22	3	1501908	0
22	9	1	0
22	2	963712	0
22	3	288391	0
22	9	204	0
22	4	719677	0
22	3	1501908	0
22	6	3	0
22	5	3187	0
22	6	2416	0
22	3	85472	0
22	7	41232	0
22	5	185206	0
22	3	1501908	0
22	10	311	0
22	6	2715	0
22	8	16439	0
22	7	12	0
22	5	13358	0
22	3	1501908	0
22	6	1850	0
22	2	590439	0
22	3	1501908	0
22	9	1	0
23	2	963712	0
23	3	288391	0
23	9	204	0
23	4	719677	0
23	3	1501908	0
23	6	3	0
23	5	3187	0
23	6	2416	0
23	3	85472	0
23	7	41232	0
23	4	719677	0
23	3	1501908	0
23	8	1017	0
23	3	288391	0
23	10	311	0
23	8	16439	0
23	7	12	0
23	5	13358	0
23	3	1501908	0
23	6	1850	0
23	2	590439	0
23	3	1501908	0
23	9	1	0
23	2	963712	0
23	3	288391	0
23	9	204	0
23	4	719677	0
23	3	1501908	0
23	6	3	0
23	5	3187	0
23	6	2416	0
23	3	85472	0
23	7	41232	0
23	4	719677	0
23	3	1501908	0
23	6	2715	0
23	3	288391	0
23	10	311	0
23	8	16439	0
23	7	12	0
23	5	13358	0
23	3	1501908	0
23	6	1850	0
23	2	590439	0
23	3	1501908	0
23	9	1	0
22	2	963712	0
22	3	288391	0
22	5	8763	0
22	4	719677	0
22	3	1501908	0
22	7	40	0
22	5	3187	0
22	6	9207	0
22	3	85472	0
22	5	19775	0
22	5	185206	0
22	3	1501908	0
22	4	4475	0
22	5	4447	0
22	8	16439	0
22	5	662	0
22	4	67488	0
22	3	1501908	0
22	3	859	0
22	2	498444	0
22	3	1501908	0
22	7	1	0
22	2	963712	0
22	3	288391	0
22	5	8763	0
22	4	719677	0
22	3	1501908	0
22	7	40	0
22	5	3187	0
22	6	9207	0
22	3	85472	0
22	5	19775	0
22	5	185206	0
22	3	1501908	0
22	4	4475	0
22	4	25978	0
22	8	16439	0
22	5	662	0
22	4	67488	0
22	3	1501908	0
22	3	859	0
22	2	498444	0
22	3	1501908	0
22	7	1	0
23	2	963712	0
23	3	288391	0
23	5	8763	0
23	4	719677	0
23	3	1501908	0
23	7	40	0
23	5	3187	0
23	6	9207	0
23	3	85472	0
23	5	19775	0
23	4	719677	0
23	3	1501908	0
23	5	4447	0
23	3	288391	0
23	4	4475	0
23	8	16439	0
23	5	662	0
23	4	67488	0
23	3	1501908	0
23	3	859	0
23	2	498444	0
23	3	1501908	0
23	7	1	0
23	2	963712	0
23	3	288391	0
23	5	8763	0
23	4	719677	0
23	3	1501908	0
23	7	40	0
23	5	3187	0
23	6	9207	0
23	3	85472	0
23	5	19775	0
23	4	719677	0
23	3	1501908	0
23	4	25978	0
23	3	288391	0
23	4	4475	0
23	8	16439	0
23	5	662	0
23	4	67488	0
23	3	1501908	0
23	3	859	0
23	2	498444	0
23	3	1501908	0
23	7	1	0
22	2	963712	0
22	3	288391	0
22	7	2131	0
22	4	719677	0
22	3	1501908	0
22	8	588	0
22	5	3187	0
22	9	346	0
22	3	85472	0
22	9	1771	0
22	5	185206	0
22	3	1501908	0
22	7	7577	0
22	8	844	0
22	7	1529	0
22	7	19	0
22	5	185206	0
22	1	1041179	0
22	5	11890	0
22	2	164072	0
22	3	1501908	0
22	4	1	0
22	2	963712	0
22	3	288391	0
22	7	2131	0
22	4	719677	0
22	3	1501908	0
22	8	588	0
22	5	3187	0
22	9	346	0
22	3	85472	0
22	9	1771	0
22	5	185206	0
22	3	1501908	0
22	7	7577	0
22	5	2037	0
22	7	1529	0
22	7	19	0
22	5	185206	0
22	1	1041179	0
22	5	11890	0
22	2	164072	0
22	3	1501908	0
22	4	1	0
23	2	963712	0
23	3	288391	0
23	7	2131	0
23	4	719677	0
23	3	1501908	0
23	8	588	0
23	5	3187	0
23	9	346	0
23	3	85472	0
23	9	1771	0
23	4	719677	0
23	3	1501908	0
23	8	844	0
23	3	288391	0
23	7	7577	0
23	7	1529	0
23	7	19	0
23	5	185206	0
23	1	1041179	0
23	5	11890	0
23	2	164072	0
23	3	1501908	0
23	4	1	0
23	2	963712	0
23	3	288391	0
23	7	2131	0
23	4	719677	0
23	3	1501908	0
23	8	588	0
23	5	3187	0
23	9	346	0
23	3	85472	0
23	9	1771	0
23	4	719677	0
23	3	1501908	0
23	5	2037	0
23	3	288391	0
23	7	7577	0
23	7	1529	0
23	7	19	0
23	5	185206	0
23	1	1041179	0
23	5	11890	0
23	2	164072	0
23	3	1501908	0
23	4	1	0
22	2	963712	0
22	3	288391	0
22	5	8763	0
22	4	719677	0
22	3	1501908	0
22	6	84	0
22	5	3187	0
22	8	34	0
22	3	85472	0
22	8	1788	0
22	2	498444	0
22	3	1501908	0
22	13	109	0
22	10	652	0
22	6	76508	0
22	5	723	0
22	5	185206	0
22	3	1501908	0
22	10	983	0
22	2	590439	0
22	3	1501908	0
22	6	1	0
22	2	963712	0
22	3	288391	0
22	5	8763	0
22	4	719677	0
22	3	1501908	0
22	6	84	0
22	5	3187	0
22	8	34	0
22	3	85472	0
22	8	1788	0
22	2	498444	0
22	3	1501908	0
22	13	109	0
22	4	78	0
22	6	76508	0
22	5	723	0
22	5	185206	0
22	3	1501908	0
22	10	983	0
22	2	590439	0
22	3	1501908	0
22	6	1	0
23	2	963712	0
23	3	288391	0
23	5	8763	0
23	4	719677	0
23	3	1501908	0
23	6	84	0
23	5	3187	0
23	8	34	0
23	3	85472	0
23	8	1788	0
23	4	719677	0
23	3	1501908	0
23	10	652	0
23	3	288391	0
23	13	109	0
23	6	76508	0
23	5	723	0
23	5	185206	0
23	3	1501908	0
23	10	983	0
23	2	590439	0
23	3	1501908	0
23	6	1	0
23	2	963712	0
23	3	288391	0
23	5	8763	0
23	4	719677	0
23	3	1501908	0
23	6	84	0
23	5	3187	0
23	8	34	0
23	3	85472	0
23	8	1788	0
23	4	719677	0
23	3	1501908	0
23	4	78	0
23	3	288391	0
23	13	109	0
23	6	76508	0
23	5	723	0
23	5	185206	0
23	3	1501908	0
23	10	983	0
23	2	590439	0
23	3	1501908	0
23	6	1	0
23	2	963712	0
23	3	288391	0
23	5	8763	0
23	4	719677	0
23	3	1501908	0
23	7	5	0
23	5	3187	0
23	6	21384	0
23	5	20196	0
23	3	197131	0
23	5	185206	0
23	3	1501908	0
23	4	7010	0
23	3	24636	0
23	9	3082	0
23	11	84	0
23	2	1156570	0
23	3	1501908	0
23	9	4207	0
23	2	164072	0
23	3	1501908	0
23	7	1454	0
23	7	1	0
23	2	963712	0
23	3	288391	0
23	5	8763	0
23	4	719677	0
23	3	1501908	0
23	7	5	0
23	5	3187	0
23	6	21384	0
23	5	20196	0
23	3	197131	0
23	5	185206	0
23	3	1501908	0
23	4	7010	0
23	6	253	0
23	9	3082	0
23	11	84	0
23	2	1156570	0
23	3	1501908	0
23	9	4207	0
23	2	164072	0
23	3	1501908	0
23	7	1454	0
23	7	1	0
24	2	963712	0
24	3	288391	0
24	5	8763	0
24	4	719677	0
24	3	1501908	0
24	7	5	0
24	5	3187	0
24	6	21384	0
24	5	20196	0
24	3	197131	0
24	4	719677	0
24	3	1501908	0
24	3	24636	0
24	3	288391	0
24	4	7010	0
24	9	3082	0
24	11	84	0
24	2	1156570	0
24	3	1501908	0
24	9	4207	0
24	2	164072	0
24	3	1501908	0
24	7	1454	0
24	7	1	0
24	2	963712	0
24	3	288391	0
24	5	8763	0
24	4	719677	0
24	3	1501908	0
24	7	5	0
24	5	3187	0
24	6	21384	0
24	5	20196	0
24	3	197131	0
24	4	719677	0
24	3	1501908	0
24	6	253	0
24	3	288391	0
24	4	7010	0
24	9	3082	0
24	11	84	0
24	2	1156570	0
24	3	1501908	0
24	9	4207	0
24	2	164072	0
24	3	1501908	0
24	7	1454	0
24	7	1	0
22	2	963712	0
22	3	288391	0
22	10	448	0
22	4	719677	0
22	3	1501908	0
22	8	41	0
22	5	3187	0
22	7	2195	0
22	3	85472	0
22	5	19775	0
22	5	185206	0
22	3	1501908	0
22	9	3068	0
22	7	2174	0
22	8	16439	0
22	6	1832	0
22	4	257465	0
22	3	1501908	0
22	6	1378	0
22	2	590439	0
22	3	1501908	0
22	11	1	0
22	2	963712	0
22	3	288391	0
22	10	448	0
22	4	719677	0
22	3	1501908	0
22	8	41	0
22	5	3187	0
22	7	2195	0
22	3	85472	0
22	5	19775	0
22	5	185206	0
22	3	1501908	0
22	9	3068	0
22	9	1	0
22	8	16439	0
22	6	1832	0
22	4	257465	0
22	3	1501908	0
22	6	1378	0
22	2	590439	0
22	3	1501908	0
22	11	1	0
23	2	963712	0
23	3	288391	0
23	10	448	0
23	4	719677	0
23	3	1501908	0
23	8	41	0
23	5	3187	0
23	7	2195	0
23	3	85472	0
23	5	19775	0
23	4	719677	0
23	3	1501908	0
23	7	2174	0
23	3	288391	0
23	9	3068	0
23	8	16439	0
23	6	1832	0
23	4	257465	0
23	3	1501908	0
23	6	1378	0
23	2	590439	0
23	3	1501908	0
23	11	1	0
23	2	963712	0
23	3	288391	0
23	10	448	0
23	4	719677	0
23	3	1501908	0
23	8	41	0
23	5	3187	0
23	7	2195	0
23	3	85472	0
23	5	19775	0
23	4	719677	0
23	3	1501908	0
23	9	1	0
23	3	288391	0
23	9	3068	0
23	8	16439	0
23	6	1832	0
23	4	257465	0
23	3	1501908	0
23	6	1378	0
23	2	590439	0
23	3	1501908	0
23	11	1	0
22	2	963712	0
22	3	288391	0
22	4	56531	0
22	4	719677	0
22	3	1501908	0
22	4	28413	0
22	5	3187	0
22	5	531	0
22	3	85472	0
22	7	4831	0
22	5	185206	0
