10	1	2.000000	155	17	1
10	2	4.630647	527	16	0
10	3	3.066417	444	26	0
10	6	1.687454	187	13	0
10	7	2.979258	609	19	0
10	8	5.322262	428	24	0
10	9	2.557540	402	13	0
10	8	6.137054	295	18	0
10	12	2.457381	319	16	0
10	14	2.367294	350	15	0
10	16	5.270039	530	25	0
10	16	3.902885	119	16	0
10	17	3.870366	666	13	0
10	18	2.904492	350	19	0
10	21	2.067810	235	21	0
10	20	3.855402	302	25	0
10	23	1.969345	495	0	2
13	1	2.000000	258	24	1
13	3	3.038385	473	13	0
13	5	2.971464	370	19	0
13	8	6.200779	703	24	0
13	13	3.829950	159	21	0
13	12	2.540426	424	16	0
13	11	2.537569	505	20	0
13	15	3.537965	517	19	0
13	16	6.125354	491	18	0
13	17	4.081803	255	18	0
13	17	6.576713	159	24	0
13	18	0.836291	418	20	0
13	20	3.903468	312	29	0
13	20	1.634061	113	22	0
13	22	2.769862	463	17	0
13	24	4.363337	973	0	2
16	1	2.000000	208	18	1
16	3	6.109672	647	21	0
16	6	0.641573	139	13	0
16	6	7.786366	114	23	0
16	7	3.481836	608	15	0
16	7	0.701021	111	16	0
16	8	1.245429	559	20	0
16	10	6.851215	792	19	0
16	12	0.229191	285	17	0
16	13	4.737316	542	19	0
16	15	8.490635	652	20	0
16	16	4.662770	340	17	0
16	18	0.155502	297	18	0
16	7	3.522795	216	24	0
16	15	4.372499	206	15	0
16	20	0.066674	283	24	0
16	22	4.449769	283	0	2
19	1	2.000000	135	18	1
19	1	0.599007	130	16	0
19	3	1.946961	416	16	0
19	4	1.713833	420	24	0
19	7	5.387181	627	18	0
19	6	2.510082	443	10	0
19	9	0.646992	410	24	0
19	10	4.655228	451	13	0
19	10	4.118810	109	15	0
19	11	3.415615	459	16	0
19	13	1.091482	209	18	0
19	13	6.154568	177	19	0
19	14	5.121278	249	20	0
19	15	4.571370	520	16	0
19	16	5.616275	535	23	0
19	17	4.218994	372	12	0
19	19	1.933238	356	22	0
19	20	4.170309	391	18	0
19	21	5.011271	394	18	0
19	23	2.363436	649	0	2
26	1	2.000000	224	26	1
26	3	4.839906	644	19	0
26	5	2.890351	330	21	0
26	6	6.200144	389	22	0
26	7	2.674930	366	27	0
26	8	2.547746	501	18	0
26	10	7.783430	373	22	0
26	12	2.960527	211	17	0
26	13	4.310591	500	17	0
26	15	6.461970	477	21	0
26	15	3.509726	145	17	0
26	16	4.130208	728	16	0
26	6	4.754985	207	19	0
26	17	0.554830	263	22	0
26	15	1.962152	206	19	0
26	19	0.048092	227	8	0
26	20	3.614138	224	18	0
26	22	0.075292	283	17	0
26	23	4.743448	299	0	2
29	1	2.000000	230	26	1
29	4	1.113479	185	19	0
29	5	3.907164	433	17	0
29	8	2.369402	239	20	0
29	7	3.040086	404	18	0
29	10	4.036504	175	16	0
29	12	0.289283	306	15	0
29	12	3.635817	149	12	0
29	15	2.807038	188	21	0
29	13	4.594543	274	29	0
29	17	1.826149	467	15	0
