8	1	2.000000	205	27	1
8	2	4.729646	401	12	0
8	4	3.816587	346	13	0
8	7	0.138935	267	17	0
8	7	5.921653	277	17	0
8	10	0.678575	697	20	0
8	10	6.808755	211	17	0
8	11	2.661726	698	29	0
8	13	2.299429	599	22	0
8	15	8.192173	380	21	0
8	16	6.169260	377	26	0
8	17	2.684339	802	15	0
8	6	2.940416	238	17	0
8	12	2.969262	169	21	0
8	13	6.236901	603	20	0
8	14	4.771601	387	19	0
8	16	9.728320	225	17	0
8	18	0.903422	261	11	0
8	19	3.462096	646	22	0
8	21	2.528373	438	0	2
11	1	2.000000	131	24	1
11	3	0.862579	197	25	0
11	4	3.624153	449	21	0
11	5	3.346585	382	14	0
11	8	8.781358	755	21	0
11	2	3.023363	224	16	0
11	9	1.854800	232	15	0
11	8	6.149109	218	19	0
11	7	2.765421	1026	19	0
11	10	3.391815	614	23	0
11	11	4.957489	209	16	0
11	12	3.977688	374	20	0
11	14	5.966257	489	24	0
11	15	3.709044	410	22	0
11	16	4.606541	394	13	0
11	16	7.830186	222	16	0
11	18	3.183787	572	12	0
11	19	4.789880	491	17	0
11	21	2.102506	478	14	0
11	23	6.979284	378	0	2
18	1	2.000000	176	14	1
18	3	3.344925	889	25	0
18	4	2.730109	524	16	0
18	6	7.590891	312	23	0
18	6	3.857499	251	25	0
18	10	0.970552	267	22	0
18	8	2.967751	269	22	0
18	10	5.957143	505	14	0
18	11	2.216616	515	19	0
18	13	0.354069	307	25	0
18	14	1.812689	340	14	0
18	15	5.877919	411	25	0
18	16	7.445855	733	19	0
18	19	1.536814	236	17	0
18	20	6.157063	823	19	0
18	18	2.849052	459	23	0
18	17	3.145165	363	22	0
18	23	4.768018	478	0	2
21	1	2.000000	301	13	1
21	5	2.015753	224	21	0
21	3	3.744484	936	16	0
21	6	1.999563	629	19	0
21	7	5.545025	505	21	0
21	8	5.940184	693	22	0
21	12	0.129525	264	13	0
21	10	5.987723	420	18	0
21	8	4.111760	234	16	0
21	13	6.864134	419	17	0
21	15	6.508644	477	17	0
21	18	0.476934	272	12	0
21	6	1.839292	185	16	0
21	20	3.651416	166	33	0
21	19	1.246931	672	18	0
21	24	5.532065	217	15	0
21	24	3.344948	162	37	0
21	22	3.129723	837	0	2
24	1	2.000000	173	13	1
24	3	2.139801	656	17	0
24	5	0.728885	466	19	0
24	6	4.880362	520	24	0
24	7	4.648826	679	10	0
24	10	1.218342	195	33	0
24	10	0.864696	193	18	0
24	10	5.550070	206	22	0
24	11	4.508497	688	29	0
24	13	3.507166	534	30	0
24	13	8.092747	199	15	0
24	14	5.411595	689	20	0
24	18	2.928484	248	16	0
24	19	4.876887	446	14	0
24	17	2.538159	383	19	0
24	16	4.364952	738	16	0
24	21	1.607554	550	28	0
24	22	4.388084	477	0	2
27	1	2.000000	161	20	1
27	3	6.301394	627	26	0
27	3	6.554512	202	14	0
27	7	3.278048	228	24	0
27	8	2.331140	473	26	0
27	6	4.243483	619	22	0
27	9	2.292857	441	13	0
27	11	1.420317	243	21	0
