8	1	2.000000	233	22	1
8	2	0.927103	240	15	0
8	2	3.261710	335	34	0
8	4	3.570389	277	11	0
8	6	4.830656	712	13	0
8	7	3.060817	479	28	0
8	6	4.687018	571	23	0
8	10	6.941487	488	17	0
8	10	2.723021	302	14	0
8	10	2.544283	223	14	0
8	11	1.943212	651	26	0
8	3	3.147769	241	21	0
8	11	0.907597	346	13	0
8	11	5.260659	255	24	0
8	13	9.344600	399	16	0
8	14	6.281719	725	14	0
8	15	6.310106	997	25	0
8	16	3.970184	698	15	0
8	8	5.204707	285	13	0
8	16	1.344585	296	24	0
8	17	1.605280	377	25	0
8	22	1.780281	375	20	0
8	22	1.463067	278	22	0
8	19	2.900994	863	0	2
11	1	2.000000	213	14	1
11	3	0.692589	614	21	0
11	7	2.112404	279	18	0
11	7	5.471189	187	25	0
11	6	4.446086	621	21	0
11	11	1.345621	311	23	0
11	10	3.585595	695	18	0
11	8	3.481203	423	16	0
11	9	1.714763	398	21	0
11	15	5.007668	392	22	0
11	14	6.002516	605	20	0
11	16	9.832086	1071	22	0
11	12	1.134797	384	20	0
11	11	1.596927	299	17	0
11	18	2.193631	279	25	0
11	19	4.440028	654	18	0
11	20	4.446874	831	20	0
11	23	7.659408	632	0	2
18	1	2.000000	195	17	1
18	3	2.236629	703	21	0
18	4	1.298492	796	15	0
18	6	4.605981	623	19	0
18	6	4.145863	213	11	0
18	6	0.573744	279	23	0
18	6	5.311878	302	18	0
18	8	3.659468	720	23	0
18	10	7.019099	1280	14	0
18	8	2.262630	824	22	0
18	11	4.629705	272	18	0
18	13	6.258129	705	20	0
18	13	1.592737	395	19	0
18	13	5.512343	199	25	0
18	13	3.856927	277	18	0
18	15	6.799706	435	17	0
18	18	1.116469	252	20	0
18	17	3.380138	767	15	0
18	18	0.325922	326	25	0
18	18	4.309921	195	25	0
18	6	0.800241	425	18	0
18	17	6.010987	357	21	0
18	20	3.074068	398	14	0
18	21	1.996521	874	14	0
18	23	4.762740	776	0	2
21	1	2.000000	220	20	1
21	3	7.283179	1142	23	0
21	5	2.300853	720	25	0
21	7	4.751462	814	20	0
21	7	5.500050	200	14	0
21	7	1.330343	214	25	0
21	7	5.288482	343	12	0
21	8	4.397464	639	15	0
21	9	1.691846	642	22	0
21	6	3.434257	454	16	0
21	8	7.895362	457	20	0
21	8	3.909930	407	23	0
21	10	5.357985	168	16	0
21	12	0.487955	285	19	0
21	13	2.800390	1032	14	0
21	9	2.434990	291	25	0
21	13	6.509115	518	16	0
21	15	6.788078	975	15	0
21	17	6.354732	881	18	0
21	1	0.373390	258	26	0
21	18	1.877829	623	13	0
21	4	3.867624	160	25	0
21	17	8.197144	361	15	0
21	21	0.324878	215	15	0
21	20	3.865977	1035	15	0
21	22	2.941434	824	25	0
21	24	3.531358	824	0	2
24	1	2.000000	236	22	1
24	3	9.411231	371	15	0
24	6	2.425529	185	20	0
24	7	1.318250	534	16	0
24	6	7.245505	667	23	0
24	8	2.357257	342	18	0
24	10	7.433206	679	21	0
24	8	0.865381	805	19	0
24	12	0.227768	352	22	0
24	13	5.143024	1208	21	0
24	14	5.096288	923	17	0
24	17	4.003900	1004	17	0
24	19	2.835965	552	19	0
24	13	8.776053	206	26	0
24	22	4.261638	542	0	2
27	1	2.000000	145	18	1
27	2	3.829322	641	21	0
27	4	0.427790	318	17	0
27	6	5.994785	856	13	0
27	6	6.724466	287	23	0
27	8	4.853023	612	10	0
27	8	1.197805	254	21	0
27	12	1.175457	683	21	0
27	14	6.829620	859	7	0
27	16	4.906333	523	9	0
27	16	2.306845	204	15	0
27	2	2.552656	166	16	0
27	14	5.714158	281	22	0
27	2	0.991206	509	15	0
27	7	2.196781	247	12	0
27	16	0.348467	180	21	0
27	19	0.077033	280	18	0
27	20	1.590203	603	19	0
27	22	5.490500	981	0	2
34	1	2.000000	188	14	1
34	2	3.514075	721	23	0
34	6	4.155223	891	31	0
34	6	4.054516	187	25	0
